cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_01_bound__vx_pos_1p0__seed_4242,1,bound,1.0,4242,valid,,True,0.02858070964782821,0.06007400553489109,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_01_bound/vx_pos_1p0/seed_4242
gait_01_bound__vx_pos_1p5__seed_4242,1,bound,1.5,4242,valid,,True,0.03945065442280877,0.06582361018085592,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_01_bound/vx_pos_1p5/seed_4242
gait_02_half_bound__vx_neg_1p5__seed_4242,2,half_bound,-1.5,4242,valid,,True,0.03999367537406695,0.06671350192335178,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_02_half_bound/vx_neg_1p5/seed_4242
gait_02_half_bound__vx_neg_1p0__seed_4242,2,half_bound,-1.0,4242,valid,,True,0.045522553419710704,0.07213714923759545,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_02_half_bound/vx_neg_1p0/seed_4242
gait_02_half_bound__vx_neg_0p5__seed_4242,2,half_bound,-0.5,4242,valid,,True,0.03842149089906369,0.0698434378300659,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_02_half_bound/vx_neg_0p5/seed_4242
gait_02_half_bound__vx_pos_0p5__seed_4242,2,half_bound,0.5,4242,valid,,True,0.060098083904313586,0.07416553006156737,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_02_half_bound/vx_pos_0p5/seed_4242
gait_02_half_bound__vx_pos_1p0__seed_4242,2,half_bound,1.0,4242,valid,,True,0.04420386116628159,0.059555263424536604,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_02_half_bound/vx_pos_1p0/seed_4242
gait_02_half_bound__vx_pos_1p5__seed_4242,2,half_bound,1.5,4242,valid,,True,0.04361001677080919,0.06864112882944204,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_02_half_bound/vx_pos_1p5/seed_4242
gait_03_half_bound__vx_neg_1p5__seed_4242,3,half_bound,-1.5,4242,valid,,True,0.06481977815621218,0.052079995757126386,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_03_half_bound/vx_neg_1p5/seed_4242
gait_03_half_bound__vx_neg_1p0__seed_4242,3,half_bound,-1.0,4242,valid,,True,0.08038799662770531,0.05938827433610991,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_03_half_bound/vx_neg_1p0/seed_4242
