run_id,abbreviation,color,is_baseline,run,iteration,transitions_millions,elapsed_hours,smoothed_reward
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1540,18.92352,0.8918757279713948,17.66292995452881
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1560,19.16928,0.9032380907403098,17.813355417251586
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1580,19.41504,0.9146126770310932,17.872509150505067
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1600,19.6608,0.9261480061213175,18.026751127243042
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1620,19.90656,0.937875304420789,18.1269384765625
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1640,20.15232,0.9495481218232049,18.196732263565064
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1660,20.39808,0.9611891689565447,18.050446543693543
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1680,20.64384,0.9726372577084436,18.015121455192567
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1700,20.8896,0.9841812106635835,17.892999520301817
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1720,21.13536,0.9955820720725589,17.7965584230423
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1740,21.38112,1.0070347038904826,17.670071325302125
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1760,21.62688,1.018743405673239,17.66745442390442
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1780,21.87264,1.030236516793569,17.419559383392333
